,level_0,level_1,m/z,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak,name,hep/hhep,SAA/IS_SAA,hep avg,hep std,SAA avg,SAA std
324,1.9_standard_0_H10_1,3,2819.900079700911,30090.96806980049,4135.0,32.28715786460838,,611.3868915589634,18415.09781900039,1.0,4.612300523013347,,0.0,1.9_standard,,,,,,
325,1.9_standard_0_H9_1,0,1522.093622464316,22214.19577034908,726.0,1.262171291197556,,457.6692711493039,100.3678163202006,0.18881664499349804,3.325750096007142,,0.0,1.9_standard,0.044133419152330176,0.020217108205557614,0.048255291556227924,0.005829207855963584,0.010108554102778807,0.014295654308131981
326,1.9_standard_0_H9_1,1,1538.583842147558,22332.24602421929,2604.0,21.78840983847563,,893.4422970071523,4964.499141010178,0.6772431729518855,1.7220852956049841,,0.0,1.9_standard,,,,,,
327,1.9_standard_0_H9_1,2,2790.334698756079,29935.20188967048,763.0,1.229805515511235,,251.0856120152965,759.1635413848061,0.19843953185955787,11.113080818769049,,0.0,1.9_standard,,,,,,
328,1.9_standard_0_H9_1,3,2819.870789829343,30090.814165906428,3845.0,31.15256500294803,,623.3823805073858,17201.55736777361,1.0,4.523500949022946,,0.0,1.9_standard,,,,,,
329,3.9_standard_0_H7_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.9_standard,0.06820711899323532,0.0,0.06137378311077646,0.009663796281224003,0.02087510364942464,0.02952185469696042
330,3.9_standard_0_H7_1,1,1538.556775461739,22332.05278414372,2074.0,17.93707788179991,,951.4329821070688,3538.039182435558,0.586870401810979,1.6170942193473368,,0.0,3.9_standard,,,,,,
331,3.9_standard_0_H7_1,2,2792.427807228333,29946.256936539678,736.0,1.4751714121377,,289.6770479501697,1086.307373725186,0.2082625919637804,9.639796549254697,,0.0,3.9_standard,,,,,,
332,3.9_standard_0_H7_1,3,2819.854777757364,30090.730029987335,3534.0,31.26972409249766,,551.9215461454578,15926.5981287514,1.0,5.109158715492867,,0.0,3.9_standard,,,,,,
333,3.9_standard_0_H8_1,0,1527.709422385093,22254.47039109307,823.0,1.866977445500283,,682.7135161815676,307.1208606262716,0.17156556180946425,2.2377020319293033,,0.0,3.9_standard,0.05454044722831759,0.04175020729884928,0.06137378311077646,0.009663796281224003,0.02087510364942464,0.02952185469696042
334,3.9_standard_0_H8_1,1,1538.585461244011,22332.257583552775,3078.0,24.26077606041059,,694.4423447208673,7356.151753400671,0.6416510318949343,2.2155697631924345,,0.0,3.9_standard,,,,,,
335,3.9_standard_0_H8_1,2,2791.920575946127,29943.578308889595,841.0,1.541760714918206,,244.0873679804088,1274.965149188612,0.1753179070252241,11.438201817024039,,0.0,3.9_standard,,,,,,
336,3.9_standard_0_H8_1,3,2819.981446911431,30091.395610288746,4797.0,34.99856529064621,,600.3296090022205,23376.50705083778,1.0,4.697388575583318,,0.0,3.9_standard,,,,,,
337,7.8_standard_0_H5_1,0,1527.546375180071,22253.302126628834,828.0,2.527797181090133,,901.9141322841732,493.7530960502655,0.19363891487371376,1.6936716262682696,,0.0,7.8_standard,0.08587968416848525,0.07756962087512106,0.08037714979318929,0.007781758740967601,0.0869309529356729,0.013238922761910493
338,7.8_standard_0_H5_1,1,1538.546627888661,22331.98033605088,3410.0,30.9050681444585,,978.6966004079678,6365.289535772724,0.7974742750233863,1.5720363463481133,,0.0,7.8_standard,,,,,,
339,7.8_standard_0_H5_1,2,2791.833768629035,29943.11986512434,846.0,2.176980766155372,,334.2531683898727,1719.748290399696,0.19784845650140317,8.352452669566446,,0.0,7.8_standard,,,,,,
340,7.8_standard_0_H5_1,3,2820.366431062002,30093.41840806705,4276.0,34.86765242474927,,641.7308177781381,20025.08866969939,1.0,4.394936869055074,,0.0,7.8_standard,,,,,,
341,7.8_standard_0_H6_1,0,1527.55067269043,22253.33291992212,799.0,2.442413033371386,,674.0294609235119,526.9364997310688,0.21031850486970255,2.2662965956969865,,0.0,7.8_standard,0.07487461541789332,0.09629228499622475,0.08037714979318929,0.007781758740967601,0.0869309529356729,0.013238922761910493
342,7.8_standard_0_H6_1,1,1538.586043424401,22332.261739954225,2802.0,25.19661445589644,,957.7770982973221,5472.260833271616,0.7375625164516978,1.6064134819673654,,0.0,7.8_standard,,,,,,
343,7.8_standard_0_H6_1,2,2792.108607993697,29944.571312383552,785.0,1.90233412830702,,259.6975448168603,1230.981863941263,0.2066333245590945,10.75138623263729,,0.0,7.8_standard,,,,,,
344,7.8_standard_0_H6_1,3,2820.428753795671,30093.74585328527,3799.0,33.40073055306444,,562.415597235172,16440.5767838787,1.0,5.014848037040338,,0.0,7.8_standard,,,,,,
345,15.1_standard_0_H3_1,0,1527.528929683253,22253.177122571557,1058.0,5.017839396796824,,967.9058572121724,1110.978089251321,0.24204987417067034,1.5781792395418959,,0.0,15.1_standard,0.12222822480969091,0.17516036059228107,0.1289339234489709,0.009483289960856603,0.17820466140075125,0.004305291491282171
346,15.1_standard_0_H3_1,1,1538.535634903032,22331.90185190485,3081.0,27.11641520170085,,968.2873188295531,6342.63417530484,0.7048730267673301,1.5889246972301403,,0.0,15.1_standard,,,,,,
347,15.1_standard_0_H3_1,2,2791.77128388442,29942.789868405194,1034.0,3.779620132975066,,539.2385482127863,2476.532106885014,0.23655913978494625,5.177247237122174,,0.0,15.1_standard,,,,,,
348,15.1_standard_0_H3_1,3,2819.775234229726,30090.312062512618,4371.0,35.40086728777873,,620.1395941234196,20261.54033359291,1.0,4.54700080586781,,0.0,15.1_standard,,,,,,
349,15.1_standard_0_H4_1,0,1527.557787079222,22253.383897122636,1139.0,5.195969350465787,,677.6973539505483,1338.342005241006,0.222200546234881,2.2540412444795943,,0.0,15.1_standard,0.13563962208825087,0.18124896220922143,0.1289339234489709,0.009483289960856603,0.17820466140075125,0.004305291491282171
350,15.1_standard_0_H4_1,1,1538.544600058231,22331.965858427524,3391.0,27.74187104073352,,914.1385851327401,7383.998169854984,0.6615294576667967,1.6830539975892411,,0.0,15.1_standard,,,,,,
351,15.1_standard_0_H4_1,2,2792.390090004391,29946.057764885983,1147.0,4.03883141704317,,524.314338761067,3566.749389923788,0.22376121732344909,5.3257938674778424,,0.0,15.1_standard,,,,,,
352,15.1_standard_0_H4_1,3,2819.822705169389,30090.561502870176,5126.0,36.57415743254295,,550.2372451660118,26295.77799621974,1.0,5.124739791684988,,0.0,15.1_standard,,,,,,
353,31.25_standard_0_H1_1,0,1527.430610001647,22252.472608708955,1728.0,10.70958539754997,,939.0377144249512,3192.847804637519,0.2915963550455619,1.6265913355109665,,0.0,31.25_standard,0.21257691083254443,0.3603302481835733,0.21084023297515625,0.002456033379393598,0.33073069059895044,0.041860095776417236
354,31.25_standard_0_H1_1,1,1538.429013889967,22331.140619151003,4134.0,34.17703755283708,,917.3205221534128,8860.89308553107,0.6976037799527506,1.6770899339289829,,0.0,31.25_standard,,,,,,
355,31.25_standard_0_H1_1,2,2791.551882048219,29941.631125747466,1672.0,8.115141963381278,,517.8747584487039,6239.177348060329,0.28214647316908537,5.39039958311605,,0.0,31.25_standard,,,,,,
356,31.25_standard_0_H1_1,3,2819.633058381171,30089.564973886598,5926.0,42.79268528099882,,607.2668503115126,29350.21175924033,1.0,4.643153264392367,,0.0,31.25_standard,,,,,,
357,31.25_standard_0_H2_1,0,1527.49120048998,22252.906775139847,1366.0,8.331060476334581,,963.2674545964836,1964.151534478417,0.30081479850253245,1.5857394467145698,,0.0,31.25_standard,0.2091035551177681,0.3011311330143276,0.21084023297515625,0.002456033379393598,0.33073069059895044,0.041860095776417236
358,31.25_standard_0_H2_1,1,1538.50530922601,22331.68534102352,3134.0,27.66087008546784,,967.7096844028682,6522.578767652577,0.6901563532261616,1.5898418027875323,,0.0,31.25_standard,,,,,,
359,31.25_standard_0_H2_1,2,2792.216679522072,29945.14202637705,1352.0,6.44084791338187,,533.7793195552939,4510.218001257867,0.29773177714159876,5.231031958765925,,0.0,31.25_standard,,,,,,
360,31.25_standard_0_H2_1,3,2819.738365597572,30090.11833147266,4541.0,35.61747715891512,,608.9167463292623,21569.30329911269,1.0,4.630745307295001,,0.0,31.25_standard,,,,,,
361,62.5_standard_0_G11_1,0,1527.602042455775,22253.70100040595,4351.0,30.76259888220675,,644.7234389396805,10199.04211920231,0.441233140655106,2.369391199687244,,0.0,62.5_standard,0.34214138001905786,0.6643316800889231,0.3416810538319691,0.0006509995369286694,0.6488590843284437,0.02188155476958736
362,62.5_standard_0_G11_1,1,1538.624552046262,22332.53666550559,6437.0,48.23830184197887,,890.5971569727736,15352.33442101863,0.652773552378055,1.7276324542469867,,0.0,62.5_standard,,,,,,
363,62.5_standard_0_G11_1,2,2791.80205283758,29942.95236699413,3654.0,17.62780588976272,,549.6009112539214,17837.1970986987,0.3705506540918771,5.079689636008879,,0.0,62.5_standard,,,,,,
364,62.5_standard_0_G11_1,3,2820.001066937251,30091.498701929988,9861.0,55.44786190424655,,587.3104931415986,52133.99530248325,1.0,4.801550627595135,,0.0,62.5_standard,,,,,,
365,62.5_standard_0_G12_1,0,1527.600810485445,22253.69217302523,3521.0,27.20308816114385,,647.4342157242995,8085.468554608101,0.41457671023195575,2.3594687666861764,,0.0,62.5_standard,0.34122072764488043,0.6333864885679644,0.3416810538319691,0.0006509995369286694,0.6488590843284437,0.02188155476958736
366,62.5_standard_0_G12_1,1,1538.616274570986,22332.477570215975,5101.0,42.07536473367232,,908.2350918517088,12765.45790057614,0.600612268927352,1.6940727003116083,,0.0,62.5_standard,,,,,,
367,62.5_standard_0_G12_1,2,2791.885277755326,29943.391894191278,3177.0,16.99448415105449,,548.2052457743094,15363.36140420959,0.3740727658071353,5.092773736252639,,0.0,62.5_standard,,,,,,
368,62.5_standard_0_G12_1,3,2819.844929379859,30090.678281267985,8493.0,53.75259832899815,,559.332863452317,45024.70148940876,1.0,5.041443322273607,,0.0,62.5_standard,,,,,,
369,125_standard_0_G10_1,0,1527.650473376018,22254.048017417135,5038.0,35.42734983754747,,618.2969649377682,12290.10281267766,0.7041229909154437,2.470739078477891,,0.0,125_standard,0.8170711032301164,1.267565350295439,0.821145917512357,0.005762657622101363,1.2517807805280163,0.02232275264131248
370,125_standard_0_G10_1,1,1538.679176945267,22332.926644429113,4278.0,29.22526843782709,,893.9012777641105,9695.833678171412,0.5979035639412998,1.7213077273968338,,0.0,125_standard,,,,,,
371,125_standard_0_G10_1,2,2792.062081126528,29944.3256056076,5948.0,33.05314599615641,,538.0478929463986,31169.1869069473,0.8313067784765898,5.1892445221501475,,0.0,125_standard,,,,,,
372,125_standard_0_G10_1,3,2820.111348671955,30092.078160509263,7155.0,40.53025215754518,,586.3461642162135,38147.45960752566,1.0,4.809635537467329,,0.0,125_standard,,,,,,
373,125_standard_0_G9_1,0,1527.625157034052,22253.866621571084,4261.0,33.77385122596463,,641.702665053999,9197.501200458048,0.6746358454718177,2.380580976557894,,0.0,125_standard,0.8252207317945977,1.2359962107605937,0.821145917512357,0.005762657622101363,1.2517807805280163,0.02232275264131248
374,125_standard_0_G9_1,1,1538.644091870661,22332.676165325407,3435.0,26.07807160868276,,921.1989900929697,7441.366826519792,0.5438568714376187,1.6702624605736673,,0.0,125_standard,,,,,,
375,125_standard_0_G9_1,2,2791.88819356615,29943.407293042626,5247.0,33.53299301387174,,586.2165475442818,26702.1972661832,0.8307473084230526,4.762554392675611,,0.0,125_standard,,,,,,
376,125_standard_0_G9_1,3,2820.075314495771,30091.888825681977,6316.0,41.27378770703753,,591.1378438390188,32357.64230997233,1.0,4.770588355807831,,0.0,125_standard,,,,,,
377,250_standard_0_G7_1,0,1527.55678238277,22253.37669811197,6066.0,58.97771888653292,,633.9120328757355,13738.05896261848,0.7812982998454405,2.4097299044049127,,0.0,250_standard,1.669761319774212,2.285622004713948,1.6649685327690227,0.006778024384382911,2.2827728967365943,0.004029247142152832
378,250_standard_0_G7_1,1,1538.598129378438,22332.348025877436,2772.0,23.42920909472332,,935.9842257397886,6010.643463479359,0.357032457496136,1.6438291234687763,,0.0,250_standard,,,,,,
379,250_standard_0_G7_1,2,2791.878671084016,29943.357003300374,7764.0,60.73964822522882,,557.1414651652461,40083.12843204584,1.0,5.011076801214132,,0.0,250_standard,,,,,,
380,250_standard_0_G7_1,3,2819.92911262376,30091.12062275544,4661.0,34.11829543262961,,624.0345293786563,24005.30420567291,0.6003348789283874,4.518867113702073,,0.0,250_standard,,,,,,
381,250_standard_0_G8_1,0,1527.541422951512,22253.26664197682,3082.0,32.2320176443152,,650.5729366234286,6129.624495524662,0.7916773696378114,2.3479941094378773,,0.0,250_standard,1.6601757457638335,2.2799237887592407,1.6649685327690227,0.006778024384382911,2.2827728967365943,0.004029247142152832
382,250_standard_0_G8_1,1,1538.566832388347,22332.124584832465,1590.0,13.21652918036966,,947.7994690574386,2688.521662761574,0.40842537888517855,1.6233041720506667,,0.0,250_standard,,,,,,
383,250_standard_0_G8_1,2,2792.327746429379,29945.72854697418,3893.0,38.84378370306256,,629.896191902952,17696.61900445064,1.0,4.432996710130283,,0.0,250_standard,,,,,,
384,250_standard_0_G8_1,3,2820.419315221256,30093.69626301237,2430.0,21.71666771145872,,653.8600374979819,10659.48532834912,0.6241972771641408,4.313490890212052,,0.0,250_standard,,,,,,
