,,m/z,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak
4uL_HP_0_B6_1,14,2106.749633218053,49122.364942189524,843.276463380219,7.95133847412616,2659.704211123602,7428.782046567865,673.7397465770036,0.042149394335413586,0.28359287161902696,2054.312528420144,0.0
4uL_HP_0_B6_1,15,2126.642770460697,49352.40283769595,1361.674896462692,13.6244201767785,3678.125536454696,7940.654312593999,1096.672684229963,0.06806044596285808,0.2678170698210359,4558.850269468015,0.0
4uL_HP_0_B6_1,16,2168.7363001876406,49835.628230485985,2339.796247165703,24.15869526173742,13369.97086200191,8736.66848499682,1807.8250588998146,0.11694977740869487,0.24823378658717984,9653.487865107289,0.0
4uL_HP_0_B6_1,17,2179.790824602234,49961.75041060387,1897.406555959421,19.18851861139755,2960.409954037982,8602.74574564998,1459.966223553476,0.09483786233183822,0.25338315103691816,14759.83181420051,0.0
4uL_HP_0_B6_1,18,2208.6801486556606,50289.84535523524,8341.613251539233,90.5852930632151,18110.3052850343,7312.415750032447,8252.093827825818,0.4169379338814902,0.30204520970321747,236740.8318604532,0.0
4uL_HP_0_B6_1,19,2234.8051264550068,50584.69770313439,7273.71566728753,79.62414390234186,17138.89823129317,7613.176978062637,6968.900876573098,0.36356132686931775,0.29354435512199384,195499.0175211471,0.0
4uL_HP_0_B6_1,20,2250.779556523913,50764.1377394459,969.077126057219,8.954357804623996,751.7550170413602,7740.652948576578,777.0891979854644,0.04843727496423465,0.29077386255093723,10522.26393858632,0.0
4uL_HP_0_B6_1,21,2266.755512743005,50942.95738348296,796.1883500537388,7.050240143051987,175.395901495697,6646.803533616553,718.3542398795787,0.03979579436755396,0.34102941380451096,7525.48920524124,0.0
4uL_HP_0_B6_1,22,2364.7310896384374,52026.0493674152,1179.53206579564,11.63029133879797,1938.50373636259,8720.949851355681,929.6588877324792,0.05895642097397076,0.2711552216150902,6509.064457939478,0.0
4uL_HP_0_B6_1,23,2422.849430503468,52657.917970021095,1088.246131221124,10.30850933741938,1677.022223615923,7751.589559696848,954.2417507812007,0.05439368618799678,0.31256162517952274,5817.558844990461,0.0
4uL_HP_0_B6_1,24,2432.8618970080183,52766.004158321906,2750.912655101432,29.6452121388827,12355.84459907809,8687.14521030723,2489.412696399723,0.13749856342174496,0.2800530943262519,24805.34414259133,0.0
4uL_HP_0_B6_1,25,2464.754379066677,53108.81031336334,4356.038194979166,49.46947197275534,13330.28291684368,8291.365665221172,4309.791464411109,0.2177273760070735,0.2972676008495555,72180.61429501852,0.0
4uL_HP_0_B6_1,26,2708.9031350595556,55662.668945424404,3293.95726832164,40.12556170785015,5802.542696109515,8510.885820216368,3661.274626613778,0.1646415023490235,0.3182868613540733,44745.575576973,0.0
4uL_HP_0_B6_1,27,2723.8678247737175,55815.373144905694,974.973902660948,10.532968575443,1046.614341034853,7675.82868468129,1051.9252243714122,0.04873201289796298,0.3548630299956748,9804.753585145056,0.0
4uL_HP_0_B6_1,28,2864.945140473993,57234.79445621938,1036.259143492863,11.7622482457522,923.6855231243561,5474.952129471062,1704.0074945218466,0.05179522632195781,0.5232822265335089,22385.67490181385,0.0
4uL_HP_0_B6_1,29,2881.960522012559,57403.60151772053,1287.261929876166,15.2781533133372,1546.049301643872,7765.136388376406,1576.1167926787316,0.06434107087233186,0.37114100485428064,16004.02907447863,0.0
4uL_HP_0_B6_1,30,3156.9461319520933,60065.469792549695,1710.882703826759,22.82613688697438,4178.381397798376,8452.274996568261,2307.8564681181556,0.0855148612308871,0.37350253431577374,13146.5348479279,0.0
4uL_HP_0_B7_1,0,861.0058596155392,31493.522223243373,2821.170365159706,29.10148157276386,6282.952360563642,3652.095039700481,1164.2158649222424,0.10506031427465248,0.23575669588438553,10212.24086937003,0.0
4uL_HP_0_B7_1,1,876.9729812061948,31782.131110802104,2440.99176410433,24.95506670240769,5045.227263578096,3764.660577226887,999.9435486725813,0.09090247262118877,0.23294875147872907,9237.015901167077,0.0
4uL_HP_0_B7_1,2,904.3602441343718,32271.087783786148,2488.070223419757,25.50869333584671,9345.453996407912,3508.185196874674,1146.8681011937517,0.09265567327589833,0.25778577622983995,9822.374306911797,0.0
4uL_HP_0_B7_1,3,1060.421801758201,34925.623091259105,26852.86432500573,287.2147718900055,33081.06792476478,4053.37733586954,14138.303444108711,1.0,0.2616143807718599,1183523.272682458,0.0
4uL_HP_0_B7_1,4,1076.4072352378712,35186.10760601532,3688.325247898948,38.73617362538159,12398.53267309805,4723.317914161732,1685.097218856089,0.13735314055358827,0.22789218401126954,15090.29399376635,0.0
4uL_HP_0_B7_1,5,1082.3953028037542,35283.18364139061,932.3586193019665,9.03387488911246,1407.364837607708,4207.52761584765,440.7353147707184,0.03472101180780712,0.2572520971049395,2356.896950847059,0.0
4uL_HP_0_B7_1,6,1188.4824769586269,36960.354683832345,2820.0268165147,29.47728634937953,27656.58587267933,5093.560590428192,1410.6546509592993,0.10501772855153688,0.23333038958877225,3831.41722231017,0.0
4uL_HP_0_B7_1,7,1211.4706097526275,37313.746909346664,1062.983580578873,10.56470876864402,1560.285280252284,4297.304384292293,608.6758584428685,0.039585482118904135,0.2819140794822101,3537.485328297699,0.0
4uL_HP_0_B7_1,8,1449.5175184064233,40791.91452492512,689.4598004284178,6.721345764182837,1096.831402981609,5591.132701550214,403.13429906078557,0.02567546583052535,0.25925292705081493,1589.470910798392,0.0
4uL_HP_0_B7_1,9,1498.5315305997854,41471.530879057595,1572.838099431932,16.40406954208048,1375.174515835131,6027.58409292749,957.7422466298934,0.05857245172788831,0.24861229764643156,11281.17775498502,0.0
4uL_HP_0_B7_1,10,1890.709312741819,46550.36363465874,2062.843914793566,19.50435409589746,4882.323908910169,7788.957853093723,1540.1325952814727,0.0768202561122174,0.2427422703270684,13843.89538936312,0.0
4uL_HP_0_B7_1,11,1895.7119714758483,46611.543914996415,1571.347520735124,14.42088580471664,7387.183843150416,7370.341069570753,1228.8924321259578,0.058516942614269464,0.2572081744361193,4864.478396057638,0.0
4uL_HP_0_B7_1,12,1942.630044338595,47181.436357765706,747.6474066156846,6.481780637507328,518.0866676223449,7098.247900320883,568.8445651133967,0.02784237083860979,0.2736774020319545,7027.061556854937,0.0
4uL_HP_0_B7_1,13,1950.6733097641393,47278.438450851376,727.0260491227336,6.283347078269668,1163.525718912351,7112.907806421188,556.8524657371191,0.02707443199814322,0.2742441435840299,2696.787719915511,0.0
4uL_HP_0_B7_1,14,2020.7587000859603,48115.32460091599,10516.90146809988,103.9097488465017,45396.27426801349,7722.719516299386,8903.818095359406,0.3916491492606399,0.2616641321520218,188028.1048231128,0.0
4uL_HP_0_B7_1,15,2051.734686855236,48480.564755237254,4005.123279704707,38.87975652558718,5303.1753661442,8701.237926710004,3005.0296332836256,0.14915069138360354,0.23579802140073308,118233.9049819764,0.0
4uL_HP_0_B7_1,16,2071.689436835998,48714.39014175172,741.6807902785317,6.147257724631936,949.8515299415955,8873.104601094463,462.00771754701384,0.027620174194522302,0.2334796590339376,2914.927778503282,0.0
4uL_HP_0_B7_1,17,2078.729622257426,48796.6158410026,3936.463111695169,38.25255289214736,9351.17173888867,8515.645802883215,3057.0596422127237,0.14659378843356702,0.2441071024294614,65588.14098937613,0.0
4uL_HP_0_B7_1,18,2081.5802399839695,48829.86985560882,860.2581389768617,7.375202986452552,327.3644756173484,10614.65262077602,470.9065966534546,0.03203599171265236,0.19610441475114318,14789.20908023631,0.0
4uL_HP_0_B7_1,19,2106.7480843080557,49122.48154592536,950.8192674180739,8.384680137434987,2166.428992576843,7199.10150725658,782.6917516534915,0.0354084858847873,0.2926404193890706,3351.790325020835,0.0
4uL_HP_0_B7_1,20,2126.6466294102406,49352.591853355465,1901.447786385646,18.1443924434766,6104.630963279566,8272.041526898187,1498.8489143726151,0.07080986830201923,0.25708848565315184,10558.11167555772,0.0
4uL_HP_0_B7_1,21,2165.6966949587745,49801.05750398686,822.8096956089678,6.931230757754587,102.0313370786975,7930.721508834006,593.9734222044511,0.030641412612462237,0.27307688115720763,49033.2720743439,0.0
4uL_HP_0_B7_1,22,2168.7287978646655,49835.70907185677,2538.210148810404,24.58039775713668,7748.920076813618,8314.270705538942,2045.999907796543,0.09452288285115232,0.2608441407157774,22224.01962915755,0.0
4uL_HP_0_B7_1,23,2179.7939405197467,49961.95849504697,2217.024852112605,21.28649417538736,6063.381026420606,8106.148501144717,1828.1296954171814,0.0825619503856087,0.26890624323153284,19520.39749407778,0.0
4uL_HP_0_B7_1,24,2208.6728312216273,50289.95133002058,11871.64190979263,121.3506926817262,17141.37964555662,7121.069944839964,12091.23015754232,0.4420996496354248,0.31016024955941707,509886.2581536011,0.0
4uL_HP_0_B7_1,25,2234.7971702124178,50584.81225785086,9247.176574440282,95.83380630830942,17918.9053426803,7543.928471443552,8950.540528366593,0.3443646257814364,0.29623785255545815,344333.0252944058,0.0
4uL_HP_0_B7_1,26,2250.7735122765444,50764.283685772985,1183.616180791923,10.56851083710377,1055.235873266773,8200.3538684045,911.220955684955,0.044077837152356386,0.27447272988409044,10182.6489367903,0.0
4uL_HP_0_B7_1,27,2254.698758105114,50808.280428966624,858.2039707830905,7.118586217901236,342.3204753729044,6972.753405984165,714.530902447017,0.03195949454017537,0.3233584535156634,12420.16326309063,0.0
4uL_HP_0_B7_1,28,2266.7372383337074,50942.97676600632,890.0000596406464,7.43642278602268,622.7683998281324,6521.324117359348,807.7804037412021,0.0331435800988972,0.34758849545597614,8890.151098044818,0.0
4uL_HP_0_B7_1,29,2364.723785044597,52026.25846812466,1482.838041520043,14.12202854018059,2023.65306929146,7941.97490083393,1316.1636929334218,0.055220851808319205,0.29775009548271103,10529.24017956004,0.0
4uL_HP_0_B7_1,30,2422.8347997719775,52658.0918785918,1169.245701798599,10.63034618942444,1063.106445694611,8194.50851541287,967.8567586994818,0.043542680871842133,0.2956656638058184,10380.9211366488,0.0
4uL_HP_0_B7_1,31,2432.8498794522416,52766.21431257082,2660.213900800317,27.40932074878626,3786.484317897983,8021.808902892919,2559.7276251307794,0.09906629954269318,0.30327946089252744,52222.82139890205,0.0
4uL_HP_0_B7_1,32,2464.733550310951,53108.95219429853,4896.630287936549,52.45332270528574,13036.49638244975,8319.025708118452,4840.103276987506,0.1823503902105797,0.2962767079690165,104614.1726156749,0.0
4uL_HP_0_B7_1,33,2708.857877739866,55662.7992457458,3385.137027827582,39.525632749486,4353.528034121216,8410.783630063723,3793.7617344308883,0.12606241877427204,0.322069618823299,63816.96103237376,0.0
4uL_HP_0_B7_1,34,2723.82376001403,55815.5328691198,1034.548196290515,10.59292562107686,1341.987299536493,7781.35793450172,1103.9157837222215,0.03852654911480451,0.35004478433473457,9371.662235553362,0.0
4uL_HP_0_B7_1,35,2864.883251240218,57234.95111066099,1032.259348650754,11.19975000650781,753.0655954068685,5054.434890234054,1805.7799583501849,0.03844131248559212,0.5668058474302663,29409.32593067202,0.0
4uL_HP_0_B7_1,36,2881.912095769302,57403.9145103812,1515.589599200314,17.47746113754621,1937.13233261057,8312.632486058508,1785.9937991069671,0.05644051900224952,0.34669066635661894,17884.00274389289,0.0
4uL_HP_0_B7_1,37,3156.832084305987,60065.5705170769,1527.416501330667,19.41265884849941,2784.146569207509,7913.444632354206,2139.2799632147235,0.056880952543610676,0.39892009497346376,15128.87293795872,0.0
4uL_HP_0_B9_1,0,860.9966105073445,31493.354269030562,1910.561683654785,23.22177298120506,9182.670123888303,3883.679230045934,751.7837986262564,0.1023694699111139,0.22169611842457984,2184.374413667136,0.0
4uL_HP_0_B9_1,1,876.9603166974914,31781.903246983537,1642.281771472222,19.83177247603853,3062.441083570319,3564.265352029909,703.2504516440624,0.08799481106974487,0.24604237622152564,5778.506334532386,0.0
4uL_HP_0_B9_1,2,904.3505791226028,32270.916550842863,1927.673774931631,23.5670893520561,7806.993903259869,3548.381648152989,884.7023272835336,0.10328634986744711,0.2548628272816531,5014.565797830537,0.0
4uL_HP_0_B9_1,3,1060.4138071092207,34925.492326395215,18663.39334680253,239.1231714847687,36381.81911172245,4198.325000171108,9560.789634585923,1.0,0.2525802092658387,340836.9736003274,0.0
4uL_HP_0_B9_1,4,1076.4028216378836,35186.03595478513,2543.475123616677,31.90018787006779,12386.11147205086,4525.590200887714,1221.071091952987,0.13628149374306753,0.23784805381334406,6696.603674660531,0.0
4uL_HP_0_B9_1,5,1082.392281598279,35283.134730919206,716.0951645052065,8.363695068483386,856.342851814038,3550.513463182523,402.56089092827256,0.03836896920076381,0.3048551407626745,2739.185095729666,0.0
4uL_HP_0_B9_1,6,1188.469867954509,36960.15991135276,1950.724125274595,24.38809917635686,11125.43583594709,4956.365063339249,995.0373855329582,0.10452140663952726,0.23978658810773754,4419.251672142243,0.0
4uL_HP_0_B9_1,7,1211.4531304817388,37313.47948815767,651.4801833367711,7.72301726216884,894.5874411155569,4063.799867392743,386.33252207906236,0.03490684524678813,0.29810846252598167,1925.593764892229,0.0
4uL_HP_0_B9_1,8,1498.5135171296467,41471.28317411978,1189.099529933889,14.66625685906583,1279.171892487307,5903.786056887386,742.0997776817893,0.06371293300409431,0.2538224628552509,7428.823822798869,0.0
4uL_HP_0_B9_1,9,1890.6795018847204,46549.99881805955,1374.809674717371,15.02473937329918,2913.30896231407,7824.223368881105,1012.7273406531822,0.07366343564488542,0.2416443668267992,5284.049641434491,0.0
4uL_HP_0_B9_1,10,1895.6796771982872,46611.14923021748,1138.539448672502,12.41535406268317,3115.25411952528,7686.292263189157,834.4143043513899,0.0610038821727754,0.24663122508065305,3496.85408212584,0.0
4uL_HP_0_B9_1,11,1942.589293702711,47180.94439130563,591.497723680274,6.053676956972967,361.5835212080172,7516.581574386527,428.1946948095168,0.031692935614069946,0.25844052572013193,4179.741322011761,0.0
4uL_HP_0_B9_1,12,2020.7242212975216,48114.916500943604,8024.006145473643,91.68609838196434,28300.27776108469,7945.066263585112,6586.727637880485,0.42993286356729654,0.25433698779318864,172471.4340844431,0.0
4uL_HP_0_B9_1,13,2051.699469187957,48480.15107688596,3174.80084955286,36.29677902206753,4691.11104006126,8644.896784960574,2395.3709847597574,0.1701084465487503,0.23733070737840095,80823.87213375732,0.0
4uL_HP_0_B9_1,14,2078.695579416673,48796.21857455387,2802.178075740437,31.94637799688757,2588.454696502613,8497.192887996776,2150.0232063393346,0.15014301117007292,0.2446332108516755,38061.95629271928,0.0
4uL_HP_0_B9_1,15,2106.725135566213,49122.21553506143,758.4648634453449,7.822343174118376,2241.8172961791,7550.691258631934,606.9537083172511,0.04063917259587134,0.27901089627493497,1936.258618209478,0.0
4uL_HP_0_B9_1,16,2126.6108270929813,49352.17880055419,1390.357556200068,15.24964958256773,4353.754906496092,8772.08111635399,1034.8424206858856,0.07449650395104962,0.24242945304373584,5688.8536069399,0.0
4uL_HP_0_B9_1,17,2168.6956889713642,49835.330827013604,1911.221271083619,21.1883273773879,8675.436508636976,9177.888956902469,1405.9680612782947,0.10240481114925734,0.2362956992784643,7301.370627617749,0.0
4uL_HP_0_B9_1,18,2179.7492834579016,49961.44961999051,1611.372591867377,17.94754342964873,2286.123839981679,8565.57773689742,1247.6487245018525,0.08633867174767777,0.2544777889374966,10593.17406448909,0.0
4uL_HP_0_B9_1,19,2208.640474196577,50289.58504106821,8880.016635546235,106.6730762438769,16805.14158237344,7680.259760544845,8424.937581320832,0.4757986112459868,0.2875736684770534,247019.5530198407,0.0
4uL_HP_0_B9_1,20,2234.7626712853366,50584.424016993005,6871.184759200869,82.1406767396412,18665.23361290967,8140.491530458407,6181.866813829505,0.3681637434051113,0.27452429167498843,177586.1016436144,0.0
4uL_HP_0_B9_1,21,2250.740815102333,50763.9170328478,900.6466718006651,9.309733452088931,489.8806406772773,8219.401007393839,694.7754301961248,0.04825739108986665,0.27383270545842187,13838.02141174711,0.0
4uL_HP_0_B9_1,22,2255.693663635822,50819.42588637526,647.0705737674314,6.207912715240197,606.5102566004757,7366.399507422079,514.715120028938,0.03467057473116428,0.30621386490959096,3348.629870422306,0.0
4uL_HP_0_B9_1,23,2266.709972581391,50942.67210017974,739.2541528652513,7.324932592903233,665.6707786526215,7163.423814776581,636.532211999325,0.03960984688735088,0.31642829339591255,5939.737407250765,0.0
4uL_HP_0_B9_1,24,2364.683822907555,52025.82130410182,1229.208794981112,13.32105718779003,2466.181958965008,9055.03956057509,965.8106556303377,0.06586202048791431,0.2611456092586495,6063.777935821796,0.0
4uL_HP_0_B9_1,25,2422.7936671963153,52657.64735149719,1137.489065153536,12.38349347826352,1650.745076475927,8635.556925684752,938.6158868888817,0.06094760175798439,0.28056021030794154,6966.430122741441,0.0
4uL_HP_0_B9_1,26,2432.7945714685325,52765.61782267718,2208.599322279144,26.06114020552016,4055.957055391318,8960.225014375163,1909.0319460573842,0.11833857226491601,0.27151043278104353,32952.63437851427,0.0
4uL_HP_0_B9_1,27,2464.691499533842,53108.50163152555,3932.580828161599,47.91153223331277,17410.13313022397,9282.859176897291,3500.3042484613243,0.21071092245051679,0.2655099525443455,54074.60774208924,0.0
4uL_HP_0_B9_1,28,2708.814421972869,55662.35514538604,2832.370485348055,37.25264722285503,8113.096170223265,9455.634164638177,2846.2573706127428,0.15176074536484574,0.28647622938958345,27875.31591305402,0.0
4uL_HP_0_B9_1,29,2723.7837776272045,55815.125391422924,847.4505982041844,9.877241651354005,1957.627260028697,8329.467677447215,862.1593971498586,0.04540710161635061,0.3270057443169021,4179.235273938687,0.0
4uL_HP_0_B9_1,30,2864.8274398107374,57234.39651358075,794.5418076066214,9.551704021070762,619.1113907457184,5959.037088919177,1166.600785373491,0.04257220500272769,0.48075341654407233,17103.42432870841,0.0
4uL_HP_0_B9_1,31,2881.856059891228,57403.35933287756,1105.764890344293,14.01984793136091,1839.462104346982,9059.172871831743,1168.8803522763703,0.05924779432105448,0.318114699947052,8508.096899719369,0.0
4uL_HP_0_B9_1,32,3156.776782923099,60065.04704602703,1417.863513802795,20.52277644895243,1747.888547480817,8483.66924846631,1865.8094113909724,0.07597029583292299,0.3721004073200738,20877.89769095251,0.0
5uL_HP_0_C1_1,0,854.9492027087198,31384.757667250342,491.6500845428161,6.390199652995973,807.1743243287129,2633.320234420115,258.0722062784333,0.03887126738458591,0.32466586916915124,928.6535728250283,0.0
5uL_HP_0_C1_1,1,860.9526491573471,31493.892215855478,2091.085264096749,29.59367294298389,8620.935914718797,3097.977610499101,1017.0798738570005,0.1653272052220984,0.2779079636468525,7521.468171186823,0.0
5uL_HP_0_C1_1,2,876.9489118864284,31782.84374420839,1187.846776974189,16.47682167774414,2759.921038365243,3185.996615401343,570.1753265736008,0.09391457691422656,0.27525104943526696,2948.251173446056,0.0
5uL_HP_0_C1_1,3,904.3881966531983,32272.441482793638,1358.472259412466,19.03625913020272,2577.218297355387,3428.555827969566,649.9395716757201,0.10740471748167853,0.26378109094078495,2954.413687685465,0.0
5uL_HP_0_C1_1,4,1060.5040128224666,34926.876612498396,12648.1619361291,186.4344099505211,4169.566350546697,4924.32929262295,5720.207720335511,1.0,0.21536009267519718,189476.0697821535,0.0
5uL_HP_0_C1_1,5,1066.0131143351573,35016.84729852592,501.5998342385003,6.664853066093708,414.6401300425579,3567.543369730916,265.67104371745864,0.039657923164763985,0.29880873302895883,1983.035330467046,0.0
5uL_HP_0_C1_1,6,1076.5079294868551,35187.59972660433,1495.946152139234,21.41669644408398,2985.599205878544,4923.196843917212,667.8248551415353,0.11827379817664321,0.21866034684697191,3413.583422942958,0.0
5uL_HP_0_C1_1,7,1188.5910969589556,36961.668186820294,1208.489531535174,17.27150659603654,2832.845188100841,5478.532019989219,575.2529608311211,0.09554665236244006,0.21695430320060347,2590.245431516254,0.0
5uL_HP_0_C1_1,8,1211.559984637277,37314.72637220012,500.9434478318489,6.840393266755446,550.3453373066485,4312.43352652767,279.6761263749602,0.03960602737073747,0.28094577625010103,1610.828182251577,0.0
5uL_HP_0_C1_1,9,1498.636972958523,41472.53180213747,681.881364747635,9.739406784428073,767.7550667631045,6499.327059581919,382.8706830468122,0.053911498618614384,0.23058340643883918,3186.613163047811,0.0
5uL_HP_0_C1_1,10,1890.7917163645757,46550.749576204624,1613.63368483922,22.10782524481088,4309.829456920906,8265.291319068785,1161.8072756670792,0.12757851243427895,0.2287628642927982,8679.906014387545,0.0
5uL_HP_0_C1_1,11,1895.7995981104286,46611.987503587945,735.530362646655,9.524696292436657,2574.071633739988,7819.639013605177,534.3794804060906,0.058153142437687676,0.24244080766541506,1794.742615135475,0.0
5uL_HP_0_C1_1,12,2020.86780336659,48115.84728884951,5081.940133576542,71.76364037436907,31185.94010725441,8361.224949264551,3978.422598340263,0.40179277900136073,0.2416951840943287,45190.40413979995,0.0
5uL_HP_0_C1_1,13,2051.8455404472456,48481.05767644329,2117.457091703635,29.46422645064285,1907.271046503991,9110.59933267833,1513.1499777376957,0.16741223763550825,0.22521520983669963,37647.0382927012,0.0
5uL_HP_0_C1_1,14,2078.8417904757202,48797.07872225466,1693.684473612132,23.34668300157078,3217.179850100686,8195.584953010162,1347.305524618523,0.1339075576486867,0.2536538639273309,17418.38417063031,0.0
5uL_HP_0_C1_1,15,2126.774017660399,49353.14670096543,882.0156896508914,11.96886570415396,2553.436555887482,8072.485126210875,707.639206892097,0.0697346930016321,0.26345963905896724,2742.99943524247,0.0
5uL_HP_0_C1_1,16,2168.8621213035663,49836.253920012176,1412.629398991339,19.70645130055652,6137.00377129121,8829.40563,1086.1313621610407,0.1116865364410148,0.2456407840109127,5190.742638142398,0.0
5uL_HP_0_C1_1,17,2179.932542736302,49962.54250555207,1200.909937472592,16.78775048244689,6637.47522536957,8419.57376735191,960.3378352996948,0.09494738789216703,0.2589124583941884,3884.394553221832,0.0
5uL_HP_0_C1_1,18,2208.813689599616,50290.50512641272,5473.621280176669,81.15165157888529,21335.01498640359,7802.744863733055,5064.9651530691335,0.43276021510615165,0.28308162424560634,88108.53122487162,0.0
5uL_HP_0_C1_1,19,2234.9464330525193,50585.4093841726,5187.057643335263,77.37785304244564,21952.55064174794,8853.665311091047,4301.867443828499,0.41010367115229496,0.25243177311579496,56294.62998148311,0.0
5uL_HP_0_C1_1,20,2250.9269864592784,50764.89609880475,492.4958426899924,6.004520498620257,395.2625691665699,6181.631469827643,469.85755933560904,0.03893813545217133,0.3641315399415163,4718.341309604884,0.0
5uL_HP_0_C1_1,21,2364.8931678535214,52026.81259204339,644.6315128994712,8.614159440738035,1093.29017066007,7068.660169720252,619.316944288667,0.050966418374048514,0.33456031427057753,3430.995970675691,0.0
5uL_HP_0_C1_1,22,2423.0054692017366,52658.53890227117,764.4383951007518,10.60736753043301,1180.925713596462,8051.507812484399,676.3725491265857,0.06043869448865579,0.3009381007424106,4674.087687843196,0.0
5uL_HP_0_C1_1,23,2433.017795770337,52766.61086702302,2078.684753182612,32.04651181256674,13943.2292673354,9222.91452045604,1814.4522330844848,0.16434678522299043,0.2638014035990473,14137.34089320777,0.0
5uL_HP_0_C1_1,24,2464.9132479636946,53109.40931377417,2669.858131262862,41.99980794169891,18847.22220858154,9341.787924120663,2364.385006788636,0.21108664996108972,0.2638588317338317,22670.44405814691,0.0
5uL_HP_0_C1_1,25,2709.0794931409746,55663.21145113126,2221.26247647683,38.18753699201973,10246.03617799301,9461.749623610713,2226.7846725618247,0.17561938941751368,0.28631908483191915,26983.07675949707,0.0
5uL_HP_0_C1_1,26,2724.0526127006024,55815.99177212593,709.2862738395304,11.13985927851325,1400.362341721049,8707.623081518634,710.7680940033683,0.05607820942057005,0.3128353842602843,3772.726446426171,0.0
5uL_HP_0_C1_1,27,2865.1372594901754,57235.42971811835,712.8462268403862,11.87581574949617,713.1176063652697,6534.949672554454,1014.1277225500079,0.05635966952669716,0.4384329494568577,11890.36310961381,0.0
5uL_HP_0_C1_1,28,2882.1563703081983,57404.27183657725,851.7315733868614,14.57684851825584,506.5349731781573,8475.992092364042,976.5553792128802,0.06734034381342917,0.34003764266187925,7481.946258724661,0.0
5uL_HP_0_C1_1,29,3157.121344369277,60066.09676244666,1031.430097937476,19.93672726713247,2439.148927173892,8507.931434837545,1389.3014484320188,0.08154782514218342,0.37107978226549504,7920.232092769489,0.0
5uL_HP_0_C10_1,0,861.0804650123464,31494.621676135503,1673.576079672277,19.8631658791995,2396.119476455258,3402.89500265752,723.9204902811963,0.0720092147948197,0.2530435010013175,4723.448899643488,0.0
5uL_HP_0_C10_1,1,877.0585436002344,31783.396471472515,1323.393344939286,15.53408310017372,2811.719100850208,3356.383059022404,598.6906639636543,0.05694184853097871,0.26131062163556823,3459.076856713093,0.0
5uL_HP_0_C10_1,2,904.4551003729082,32272.463288719722,3063.583843150602,37.0676003640058,16567.89501804225,4066.895942898135,1256.4784402531834,0.13181729213443974,0.22239445342886718,4203.63675140352,0.0
5uL_HP_0_C10_1,3,1060.537511560657,34927.05911406544,23241.13774106412,290.9439022888399,32676.79207849668,4024.919966424875,12321.868876552671,1.0,0.2634928198342977,923863.8671555187,0.0
5uL_HP_0_C10_1,4,1076.532534247813,35187.671460236015,3403.039436929759,41.66658287901618,19898.15697486635,4485.442842918432,1644.994846437693,0.1464231000583514,0.24000585269912217,12598.48802478577,0.0
5uL_HP_0_C10_1,5,1082.5177690586904,35284.69093580071,1197.215858705511,14.08017572992086,2148.264569743184,4491.167405739509,555.4509252870539,0.051512790468522696,0.24103260272046007,2986.78575174139,0.0
5uL_HP_0_C10_1,6,1188.6137769233203,36961.82330448311,2421.948910415507,29.55247072002216,18713.68446638792,4829.530147854099,1272.8484044406498,0.1042095674230368,0.246113750309946,5882.406640669074,0.0
5uL_HP_0_C10_1,7,1211.5955059312419,37315.08096887994,1565.827141571738,18.98928619975776,4289.598603704373,4846.222352614305,827.2224894804245,0.0673730847008028,0.2500082368853018,4961.622758217954,0.0
5uL_HP_0_C10_1,8,1327.666742051655,39049.96641578381,640.6234614269542,7.355817501597917,1363.322140143881,4630.443199683649,389.1594366992993,0.027564203980214547,0.2867256296637784,1318.871194416686,0.0
5uL_HP_0_C10_1,9,1449.6860738204239,40793.52736393585,788.8197960373197,9.217101614230316,2575.679692482035,5601.086386093562,477.01399178114104,0.033940670410621765,0.25882230229830416,1220.880304181763,0.0
5uL_HP_0_C10_1,10,1498.7072317538127,41473.169331475045,1751.564147574921,21.25479850580778,1709.393247980145,6351.819805034606,1036.421810341468,0.075364819359946,0.2359492677304701,20500.1263380797,0.0
5uL_HP_0_C10_1,11,1890.9216004920668,46551.89184985275,2379.514366683862,25.98585859173308,8275.65442786874,7716.062882488766,1822.2501833117497,0.10238372979820021,0.24506301066874694,15824.40150596173,0.0
5uL_HP_0_C10_1,12,1895.9274152088944,46613.103096159284,1403.944834830261,14.92389613246954,8048.239694381876,7502.569859897795,1087.034871907412,0.06040774984736095,0.25270373360238485,4259.31782678696,0.0
5uL_HP_0_C10_1,13,1942.848061270208,47182.95480345754,671.9090859141031,6.689002617166275,571.7626685144354,6767.170993401761,537.5418922616624,0.028910335345886513,0.2870990053546092,5723.448683162325,0.0
5uL_HP_0_C10_1,14,1950.9004605879106,47280.0545372344,722.5079982152955,7.27010390109017,2328.672165487179,7101.191438448544,566.801746459408,0.031087462510009402,0.2747286110363108,1720.067069048075,0.0
5uL_HP_0_C10_1,15,2020.9967306730443,48116.95927732097,9995.151069080806,112.4685662009156,44465.91948450878,8064.264181933593,8119.662148304831,0.4300628988322138,0.2506114240652845,163902.8223458092,0.0
5uL_HP_0_C10_1,16,2051.9750035647803,48482.17639297929,3929.389632278563,44.42235211532288,4371.98378587266,8827.893999949767,2918.6444695873165,0.16907045068348067,0.23244218876851677,125575.3215628106,0.0
