level_0,level_1,m/z,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak,Tail,id,name,hep/hhep,SAA/IS_SAA,tag,hep avg,hep std,hep CV,SAA avg,SAA std,SAA CV
38_3_0_A5_1,3,2821.108028110466,30097.31453987604,47295.0,35.34455221794121,,474.785028690197,297236.0822783856,1.0,5.9418639123755375,,0.0,5,A05,,,,,,,,,,
38_3_0_A6_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,A06,38_3,0.16918180370012414,0.0,,,,,,,
38_3_0_A6_1,1,1538.741519611161,22333.3717136085,20361.0,10.41471668272654,,538.5723063419483,65367.91908827082,0.5689019279128248,2.8570750881390268,,0.0,6,A06,,,,,,,,,,
38_3_0_A6_1,2,2793.051053764807,29949.547889164147,8049.0,5.182575011770676,,491.6100211080944,37192.63516437171,0.22489522212908633,5.681436369969106,,0.0,6,A06,,,,,,,,,,
38_3_0_A6_1,3,2821.100977477292,30097.277500377088,35790.0,34.49859802873865,,483.9748366380103,219838.2707297287,1.0,5.829024081240279,,0.0,6,A06,,,,,,,,,,
38_4_0_A7_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,A07,38_4,0.15375853965476738,0.0,38_4,0.15271702956242136,0.0011134211229774861,0.7290746331091961,0.0,0.0,
38_4_0_A7_1,1,1538.725996339598,22333.26089260743,9433.0,11.10974139307617,,543.8932963770999,27977.0853748042,0.5254567736185384,2.829095351218939,,0.0,7,A07,,,,,,,,,,
38_4_0_A7_1,2,2792.86400951246,29948.560271312243,3653.0,5.732820575185601,,470.5195685924159,16888.26301273764,0.20348707664884136,5.935702138526268,,0.0,7,A07,,,,,,,,,,
38_4_0_A7_1,3,2821.130257902099,30097.431320618594,17952.0,43.98581011193883,,490.1000182810043,109836.26048125,1.0,5.756233733263345,,0.0,7,A07,,,,,,,,,,
38_4_0_A8_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,A08,38_4,0.15167551947007535,0.0,,,,,,,
38_4_0_A8_1,1,1538.671446497863,22332.871455524295,8942.0,11.21802241444981,,574.5390780603021,24712.91977232374,0.5769404477708239,2.6780971134157876,,0.0,8,A08,,,,,,,,,,
38_4_0_A8_1,2,2792.870633233048,29948.59524598655,3229.0,5.30561532378496,,462.7833783386713,14209.89785032424,0.20833602167881798,6.034941538434396,,0.0,8,A08,,,,,,,,,,
38_4_0_A8_1,3,2820.977917054393,30096.631012384038,15499.0,40.38672437502083,,493.5488102270227,93686.1657040691,1.0,5.715701990562592,,0.0,8,A08,,,,,,,,,,
38_5_0_A9_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,A09,38_5,0.06601622683843913,0.0,38_5,0.07315782398664583,0.007634688492271683,10.435915225779969,0.0,0.0,
38_5_0_A9_1,1,1538.448796559723,22331.281861767435,10903.0,18.76238990459155,,594.4552310117851,31601.53986348597,0.779398098505969,2.587997743650477,,0.0,9,A09,,,,,,,,,,
38_5_0_A9_1,2,2792.271860558282,29945.43342711262,1880.0,1.625322187362502,,378.3640800158225,5104.884958540853,0.13439130745585817,7.379854505325966,,0.0,9,A09,,,,,,,,,,
38_5_0_A9_1,3,2821.014765436328,30096.824593882084,13989.0,32.47786537973686,,515.0233813604007,77327.72990849642,1.0,5.477449893604445,,0.0,9,A09,,,,,,,,,,
38_5_0_A10_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,A10,38_5,0.08029942113485251,0.0,,,,,,,
38_5_0_A10_1,1,1538.376496218401,22330.76565351315,12801.0,22.32910242298359,,606.8501595480817,37455.28586571525,1.0,2.5350186895625475,,0.0,10,A10,,,,,,,,,,
38_5_0_A10_1,2,2792.28053527823,29945.479236421314,1842.0,2.145130516404451,,360.0641476951164,5009.544248558382,0.1438950082024842,7.754952980330017,,0.0,10,A10,,,,,,,,,,
38_5_0_A10_1,3,2820.93643388793,30096.413080697315,11508.0,35.62558322088771,,523.3257080842227,62385.80774007696,0.8989922662292008,5.3904029370442,,0.0,10,A10,,,,,,,,,,
38_6_0_A11_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,A11,38_6,0.13462970815219064,0.0,38_6,0.13147949079391924,0.003367724013861856,2.5614063406591843,0.0,0.0,
38_6_0_A11_1,1,1538.280195021474,22330.078065490125,7909.0,13.89614088420073,,624.6028390617699,20656.69827738105,1.0,2.462813325235856,,0.0,11,A11,,,,,,,,,,
38_6_0_A11_1,2,2792.818422628678,29948.31956158635,1829.0,4.411392997434637,,523.0347294304079,5124.531282855704,0.23125553167277785,5.339642408966029,,0.0,11,A11,,,,,,,,,,
38_6_0_A11_1,3,2820.677959057872,30095.05514737696,7142.0,37.36730973055807,,528.3344562743295,38063.89654401342,0.9030218738146415,5.338811288115721,,0.0,11,A11,,,,,,,,,,
38_6_0_A12_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,A12,38_6,0.12832927343564782,0.0,,,,,,,
38_6_0_A12_1,1,1537.899303952359,22327.358300148695,8196.0,15.52450643274687,,612.4184356931905,20449.24051373791,1.0,2.511190412175665,,0.0,12,A12,,,,,,,,,,
38_6_0_A12_1,2,2791.757125824841,29942.71509582273,1905.0,4.664865523595522,,579.7020901966957,5325.59200160028,0.23243045387994143,4.815847955417211,,0.0,12,A12,,,,,,,,,,
38_6_0_A12_1,3,2820.000271540855,30091.494522599045,7965.0,37.19825697585549,,538.7093300664709,41499.43235103609,0.9718155197657394,5.234734418267635,,0.0,12,A12,,,,,,,,,,
38_7_0_B1_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,B01,38_7,0.29510879724009037,0.0,38_7,0.2964949815999818,0.0014818934141746709,0.4998038773465574,0.0,0.0,
38_7_0_B1_1,1,1538.57775619919,22332.202574308947,20203.0,15.79064634326776,,561.4129341243109,61801.13573429066,1.0,2.7405456174590204,,0.0,1,B01,,,,,,,,,,
38_7_0_B1_1,2,2792.948321709263,29949.005454769824,6627.0,14.28131045829886,,500.5688654109659,32210.1869945374,0.32802059100133646,5.579548618982243,,0.0,1,B01,,,,,,,,,,
38_7_0_B1_1,3,2821.045076999474,30096.983833503626,18296.0,51.68615834472574,,490.6826601232385,109146.8207514407,0.9056080780082166,5.749225122996904,,0.0,1,B01,,,,,,,,,,
38_7_0_B2_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,B02,38_7,0.2978811659598732,0.0,,,,,,,
